,idd,date1,country,cases
7794,7794,2020-04-03,China,1
7795,7795,2020-04-04,China,1
7796,7796,2020-04-05,China,1
7797,7797,2020-04-06,China,1
7798,7798,2020-04-07,China,1
7799,7799,2020-04-08,China,1
7800,7800,2020-04-09,China,1
7801,7801,2020-04-10,China,1
7802,7802,2020-04-11,China,1
7803,7803,2020-04-12,China,1
7804,7804,2020-04-13,China,1
7805,7805,2020-04-14,China,1
7806,7806,2020-04-15,China,1
7807,7807,2020-04-16,China,1
7808,7808,2020-04-17,China,1
7809,7809,2020-04-18,China,1
7810,7810,2020-04-19,China,1
7811,7811,2020-04-20,China,1
7812,7812,2020-04-21,China,1
7813,7813,2020-04-22,China,1
7814,7814,2020-04-23,China,1
7815,7815,2020-04-24,China,1
7816,7816,2020-04-25,China,1
7817,7817,2020-04-26,China,1
7818,7818,2020-04-27,China,1
7819,7819,2020-04-28,China,1
7820,7820,2020-04-29,China,1
7821,7821,2020-01-22,China,0
7822,7822,2020-01-23,China,2
7823,7823,2020-01-24,China,2
7824,7824,2020-01-25,China,3
7825,7825,2020-01-26,China,4
7826,7826,2020-01-27,China,5
7827,7827,2020-01-28,China,10
7828,7828,2020-01-29,China,13
7829,7829,2020-01-30,China,14
7830,7830,2020-01-31,China,17
7831,7831,2020-02-01,China,18
7832,7832,2020-02-02,China,21
7833,7833,2020-02-03,China,24
7834,7834,2020-02-04,China,29
7835,7835,2020-02-05,China,32
7836,7836,2020-02-06,China,36
7837,7837,2020-02-07,China,39
7838,7838,2020-02-08,China,42
7839,7839,2020-02-09,China,45
7840,7840,2020-02-10,China,49
7841,7841,2020-02-11,China,55
7842,7842,2020-02-12,China,59
7843,7843,2020-02-13,China,63
7844,7844,2020-02-14,China,65
7845,7845,2020-02-15,China,70
7846,7846,2020-02-16,China,71
7847,7847,2020-02-17,China,75
7848,7848,2020-02-18,China,76
7849,7849,2020-02-19,China,76
7850,7850,2020-02-20,China,76
7851,7851,2020-02-21,China,76
7852,7852,2020-02-22,China,76
7853,7853,2020-02-23,China,76
7854,7854,2020-02-24,China,76
7855,7855,2020-02-25,China,76
7856,7856,2020-02-26,China,76
7857,7857,2020-02-27,China,76
7858,7858,2020-02-28,China,76
7859,7859,2020-02-29,China,76
7860,7860,2020-03-01,China,76
7861,7861,2020-03-02,China,76
7862,7862,2020-03-03,China,76
7863,7863,2020-03-04,China,76
7864,7864,2020-03-05,China,76
7865,7865,2020-03-06,China,76
7866,7866,2020-03-07,China,76
7867,7867,2020-03-08,China,76
7868,7868,2020-03-09,China,76
7869,7869,2020-03-10,China,76
7870,7870,2020-03-11,China,76
7871,7871,2020-03-12,China,76
7872,7872,2020-03-13,China,76
7873,7873,2020-03-14,China,76
7874,7874,2020-03-15,China,76
7875,7875,2020-03-16,China,76
7876,7876,2020-03-17,China,76
7877,7877,2020-03-18,China,76
7878,7878,2020-03-19,China,76
7879,7879,2020-03-20,China,76
7880,7880,2020-03-21,China,76
7881,7881,2020-03-22,China,76
7882,7882,2020-03-23,China,76
7883,7883,2020-03-24,China,76
7884,7884,2020-03-25,China,76
7885,7885,2020-03-26,China,76
7886,7886,2020-03-27,China,76
7887,7887,2020-03-28,China,76
7888,7888,2020-03-29,China,76
7889,7889,2020-03-30,China,76
7890,7890,2020-03-31,China,76
7891,7891,2020-04-01,China,76
7892,7892,2020-04-02,China,76
7893,7893,2020-04-03,China,76
7894,7894,2020-04-04,China,76
7895,7895,2020-04-05,China,76
7896,7896,2020-04-06,China,76
7897,7897,2020-04-07,China,76
7898,7898,2020-04-08,China,76
7899,7899,2020-04-09,China,76
7900,7900,2020-04-10,China,76
7901,7901,2020-04-11,China,76
7902,7902,2020-04-12,China,76
7903,7903,2020-04-13,China,76
7904,7904,2020-04-14,China,76
7905,7905,2020-04-15,China,76
7906,7906,2020-04-16,China,76
7907,7907,2020-04-17,China,76
7908,7908,2020-04-18,China,76
7909,7909,2020-04-19,China,76
7910,7910,2020-04-20,China,76
7911,7911,2020-04-21,China,76
7912,7912,2020-04-22,China,76
7913,7913,2020-04-23,China,76
7914,7914,2020-04-24,China,76
7915,7915,2020-04-25,China,76
7916,7916,2020-04-26,China,76
7917,7917,2020-04-27,China,76
7918,7918,2020-04-28,China,76
7919,7919,2020-04-29,China,76
7920,7920,2020-01-22,China,1
7921,7921,2020-01-23,China,2
7922,7922,2020-01-24,China,5
7923,7923,2020-01-25,China,11
7924,7924,2020-01-26,China,16
7925,7925,2020-01-27,China,26
7926,7926,2020-01-28,China,44
7927,7927,2020-01-29,China,55
7928,7928,2020-01-30,China,70
7929,7929,2020-01-31,China,83
7930,7930,2020-02-01,China,93
7931,7931,2020-02-02,China,105
7932,7932,2020-02-03,China,117
7933,7933,2020-02-04,China,122
7934,7934,2020-02-05,China,128
7935,7935,2020-02-06,China,133
7936,7936,2020-02-07,China,138
7937,7937,2020-02-08,China,138
7938,7938,2020-02-09,China,141
7939,7939,2020-02-10,China,149
7940,7940,2020-02-11,China,153
7941,7941,2020-02-12,China,154
7942,7942,2020-02-13,China,156
7943,7943,2020-02-14,China,162
7944,7944,2020-02-15,China,168
7945,7945,2020-02-16,China,171
7946,7946,2020-02-17,China,171
7947,7947,2020-02-18,China,172
7948,7948,2020-02-19,China,172
7949,7949,2020-02-20,China,174
7950,7950,2020-02-21,China,174
7951,7951,2020-02-22,China,174
7952,7952,2020-02-23,China,174
7953,7953,2020-02-24,China,174
7954,7954,2020-02-25,China,174
7955,7955,2020-02-26,China,174
7956,7956,2020-02-27,China,174
7957,7957,2020-02-28,China,174
7958,7958,2020-02-29,China,174
7959,7959,2020-03-01,China,174
7960,7960,2020-03-02,China,174
7961,7961,2020-03-03,China,174
7962,7962,2020-03-04,China,174
7963,7963,2020-03-05,China,174
7964,7964,2020-03-06,China,174
7965,7965,2020-03-07,China,174
7966,7966,2020-03-08,China,174
7967,7967,2020-03-09,China,174
7968,7968,2020-03-10,China,174
7969,7969,2020-03-11,China,174
7970,7970,2020-03-12,China,174
7971,7971,2020-03-13,China,174
7972,7972,2020-03-14,China,174
7973,7973,2020-03-15,China,174
7974,7974,2020-03-16,China,176
7975,7975,2020-03-17,China,176
7976,7976,2020-03-18,China,176
7977,7977,2020-03-19,China,176
7978,7978,2020-03-20,China,176
7979,7979,2020-03-21,China,176
7980,7980,2020-03-22,China,176
7981,7981,2020-03-23,China,176
7982,7982,2020-03-24,China,176
7983,7983,2020-03-25,China,176
7984,7984,2020-03-26,China,178
7985,7985,2020-03-27,China,180
7986,7986,2020-03-28,China,180
7987,7987,2020-03-29,China,180
7988,7988,2020-03-30,China,180
7989,7989,2020-03-31,China,182
7990,7990,2020-04-01,China,182
7991,7991,2020-04-02,China,183
7992,7992,2020-04-03,China,184
7993,7993,2020-04-04,China,184
7994,7994,2020-04-05,China,184
7995,7995,2020-04-06,China,184
7996,7996,2020-04-07,China,184
7997,7997,2020-04-08,China,184
7998,7998,2020-04-09,China,184
7999,7999,2020-04-10,China,184
8000,8000,2020-04-11,China,184
8001,8001,2020-04-12,China,184
8002,8002,2020-04-13,China,184
8003,8003,2020-04-14,China,184
8004,8004,2020-04-15,China,184
8005,8005,2020-04-16,China,184
8006,8006,2020-04-17,China,184
8007,8007,2020-04-18,China,184
8008,8008,2020-04-19,China,184
8009,8009,2020-04-20,China,184
8010,8010,2020-04-21,China,184
8011,8011,2020-04-22,China,184
8012,8012,2020-04-23,China,184
8013,8013,2020-04-24,China,185
8014,8014,2020-04-25,China,185
8015,8015,2020-04-26,China,185
8016,8016,2020-04-27,China,185
8017,8017,2020-04-28,China,185
8018,8018,2020-04-29,China,185
8019,8019,2020-01-22,China,10
8020,8020,2020-01-23,China,27
8021,8021,2020-01-24,China,43
8022,8022,2020-01-25,China,62
8023,8023,2020-01-26,China,104
8024,8024,2020-01-27,China,128
8025,8025,2020-01-28,China,173
8026,8026,2020-01-29,China,296
8027,8027,2020-01-30,China,428
8028,8028,2020-01-31,China,538
8029,8029,2020-02-01,China,599
8030,8030,2020-02-02,China,661
8031,8031,2020-02-03,China,724
8032,8032,2020-02-04,China,829
8033,8033,2020-02-05,China,895
8034,8034,2020-02-06,China,954
8035,8035,2020-02-07,China,1006
8036,8036,2020-02-08,China,1048
8037,8037,2020-02-09,China,1075
8038,8038,2020-02-10,China,1092
8039,8039,2020-02-11,China,1117
8040,8040,2020-02-12,China,1131
8041,8041,2020-02-13,China,1145
8042,8042,2020-02-14,China,1155
8043,8043,2020-02-15,China,1162
8044,8044,2020-02-16,China,1167
8045,8045,2020-02-17,China,1171
8046,8046,2020-02-18,China,1172
8047,8047,2020-02-19,China,1174
8048,8048,2020-02-20,China,1175
8049,8049,2020-02-21,China,1203
8050,8050,2020-02-22,China,1205
8051,8051,2020-02-23,China,1205
8052,8052,2020-02-24,China,1205
8053,8053,2020-02-25,China,1205
8054,8054,2020-02-26,China,1205
8055,8055,2020-02-27,China,1205
8056,8056,2020-02-28,China,1205
8057,8057,2020-02-29,China,1205
8058,8058,2020-03-01,China,1205
8059,8059,2020-03-02,China,1206
8060,8060,2020-03-03,China,1213
8061,8061,2020-03-04,China,1213
8062,8062,2020-03-05,China,1215
8063,8063,2020-03-06,China,1215
8064,8064,2020-03-07,China,1215
8065,8065,2020-03-08,China,1215
8066,8066,2020-03-09,China,1215
8067,8067,2020-03-10,China,1215
8068,8068,2020-03-11,China,1215
8069,8069,2020-03-12,China,1215
8070,8070,2020-03-13,China,1215
8071,8071,2020-03-14,China,1227
8072,8072,2020-03-15,China,1231
8073,8073,2020-03-16,China,1231
8074,8074,2020-03-17,China,1232
8075,8075,2020-03-18,China,1232
8076,8076,2020-03-19,China,1233
8077,8077,2020-03-20,China,1234
8078,8078,2020-03-21,China,1236
8079,8079,2020-03-22,China,1238
8080,8080,2020-03-23,China,1238
8081,8081,2020-03-24,China,1240
8082,8082,2020-03-25,China,1241
8083,8083,2020-03-26,China,1243
8084,8084,2020-03-27,China,1247
8085,8085,2020-03-28,China,1251
8086,8086,2020-03-29,China,1254
8087,8087,2020-03-30,China,1255
8088,8088,2020-03-31,China,1257
8089,8089,2020-04-01,China,1257
8090,8090,2020-04-02,China,1258
8091,8091,2020-04-03,China,1260
8092,8092,2020-04-04,China,1262
8093,8093,2020-04-05,China,1263
8094,8094,2020-04-06,China,1264
8095,8095,2020-04-07,China,1265
8096,8096,2020-04-08,China,1266
8097,8097,2020-04-09,China,1267
8098,8098,2020-04-10,China,1267
8099,8099,2020-04-11,China,1267
8100,8100,2020-04-12,China,1267
8101,8101,2020-04-13,China,1267
8102,8102,2020-04-14,China,1267
8103,8103,2020-04-15,China,1268
8104,8104,2020-04-16,China,1268
8105,8105,2020-04-17,China,1268
8106,8106,2020-04-18,China,1268
8107,8107,2020-04-19,China,1268
8108,8108,2020-04-20,China,1268
8109,8109,2020-04-21,China,1268
8110,8110,2020-04-22,China,1268
8111,8111,2020-04-23,China,1268
8112,8112,2020-04-24,China,1268
8113,8113,2020-04-25,China,1268
8114,8114,2020-04-26,China,1268
8115,8115,2020-04-27,China,1268
8116,8116,2020-04-28,China,1268
8117,8117,2020-04-29,China,1268
8118,8118,2020-01-22,Colombia,0
8119,8119,2020-01-23,Colombia,0
8120,8120,2020-01-24,Colombia,0
8121,8121,2020-01-25,Colombia,0
8122,8122,2020-01-26,Colombia,0
8123,8123,2020-01-27,Colombia,0
8124,8124,2020-01-28,Colombia,0
8125,8125,2020-01-29,Colombia,0
8126,8126,2020-01-30,Colombia,0
8127,8127,2020-01-31,Colombia,0
8128,8128,2020-02-01,Colombia,0
8129,8129,2020-02-02,Colombia,0
8130,8130,2020-02-03,Colombia,0
8131,8131,2020-02-04,Colombia,0
8132,8132,2020-02-05,Colombia,0
8133,8133,2020-02-06,Colombia,0
8134,8134,2020-02-07,Colombia,0
8135,8135,2020-02-08,Colombia,0
8136,8136,2020-02-09,Colombia,0
8137,8137,2020-02-10,Colombia,0
8138,8138,2020-02-11,Colombia,0
8139,8139,2020-02-12,Colombia,0
8140,8140,2020-02-13,Colombia,0
8141,8141,2020-02-14,Colombia,0
8142,8142,2020-02-15,Colombia,0
8143,8143,2020-02-16,Colombia,0
8144,8144,2020-02-17,Colombia,0
8145,8145,2020-02-18,Colombia,0
8146,8146,2020-02-19,Colombia,0
8147,8147,2020-02-20,Colombia,0
8148,8148,2020-02-21,Colombia,0
8149,8149,2020-02-22,Colombia,0
8150,8150,2020-02-23,Colombia,0
8151,8151,2020-02-24,Colombia,0
8152,8152,2020-02-25,Colombia,0
8153,8153,2020-02-26,Colombia,0
8154,8154,2020-02-27,Colombia,0
8155,8155,2020-02-28,Colombia,0
8156,8156,2020-02-29,Colombia,0
8157,8157,2020-03-01,Colombia,0
8158,8158,2020-03-02,Colombia,0
8159,8159,2020-03-03,Colombia,0
8160,8160,2020-03-04,Colombia,0
8161,8161,2020-03-05,Colombia,0
8162,8162,2020-03-06,Colombia,1
8163,8163,2020-03-07,Colombia,1
8164,8164,2020-03-08,Colombia,1
8165,8165,2020-03-09,Colombia,1
8166,8166,2020-03-10,Colombia,3
8167,8167,2020-03-11,Colombia,9
8168,8168,2020-03-12,Colombia,9
8169,8169,2020-03-13,Colombia,13
8170,8170,2020-03-14,Colombia,22
8171,8171,2020-03-15,Colombia,34
8172,8172,2020-03-16,Colombia,54
8173,8173,2020-03-17,Colombia,65
8174,8174,2020-03-18,Colombia,93
8175,8175,2020-03-19,Colombia,102
8176,8176,2020-03-20,Colombia,128
8177,8177,2020-03-21,Colombia,196
8178,8178,2020-03-22,Colombia,231
8179,8179,2020-03-23,Colombia,277
8180,8180,2020-03-24,Colombia,378
8181,8181,2020-03-25,Colombia,470
8182,8182,2020-03-26,Colombia,491
8183,8183,2020-03-27,Colombia,539
8184,8184,2020-03-28,Colombia,608
8185,8185,2020-03-29,Colombia,702
8186,8186,2020-03-30,Colombia,798
8187,8187,2020-03-31,Colombia,906
8188,8188,2020-04-01,Colombia,1065
8189,8189,2020-04-02,Colombia,1161
8190,8190,2020-04-03,Colombia,1267
8191,8191,2020-04-04,Colombia,1406
8192,8192,2020-04-05,Colombia,1485
8193,8193,2020-04-06,Colombia,1579
8194,8194,2020-04-07,Colombia,1780
8195,8195,2020-04-08,Colombia,2054
8196,8196,2020-04-09,Colombia,2223
8197,8197,2020-04-10,Colombia,2473
8198,8198,2020-04-11,Colombia,2709
8199,8199,2020-04-12,Colombia,2776
8200,8200,2020-04-13,Colombia,2852
8201,8201,2020-04-14,Colombia,2979
8202,8202,2020-04-15,Colombia,3105
8203,8203,2020-04-16,Colombia,3233
8204,8204,2020-04-17,Colombia,3439
8205,8205,2020-04-18,Colombia,3439
8206,8206,2020-04-19,Colombia,3792
8207,8207,2020-04-20,Colombia,3977
8208,8208,2020-04-21,Colombia,4149
8209,8209,2020-04-22,Colombia,4356
8210,8210,2020-04-23,Colombia,4561
8211,8211,2020-04-24,Colombia,4881
8212,8212,2020-04-25,Colombia,5142
8213,8213,2020-04-26,Colombia,5379
8214,8214,2020-04-27,Colombia,5597
8215,8215,2020-04-28,Colombia,5949
8216,8216,2020-04-29,Colombia,6207
8217,8217,2020-01-22,Congo (Brazzaville),0
8218,8218,2020-01-23,Congo (Brazzaville),0
8219,8219,2020-01-24,Congo (Brazzaville),0
8220,8220,2020-01-25,Congo (Brazzaville),0
8221,8221,2020-01-26,Congo (Brazzaville),0
8222,8222,2020-01-27,Congo (Brazzaville),0
8223,8223,2020-01-28,Congo (Brazzaville),0
8224,8224,2020-01-29,Congo (Brazzaville),0
8225,8225,2020-01-30,Congo (Brazzaville),0
8226,8226,2020-01-31,Congo (Brazzaville),0
8227,8227,2020-02-01,Congo (Brazzaville),0
8228,8228,2020-02-02,Congo (Brazzaville),0
8229,8229,2020-02-03,Congo (Brazzaville),0
8230,8230,2020-02-04,Congo (Brazzaville),0
8231,8231,2020-02-05,Congo (Brazzaville),0
8232,8232,2020-02-06,Congo (Brazzaville),0
8233,8233,2020-02-07,Congo (Brazzaville),0
8234,8234,2020-02-08,Congo (Brazzaville),0
8235,8235,2020-02-09,Congo (Brazzaville),0
8236,8236,2020-02-10,Congo (Brazzaville),0
8237,8237,2020-02-11,Congo (Brazzaville),0
8238,8238,2020-02-12,Congo (Brazzaville),0
8239,8239,2020-02-13,Congo (Brazzaville),0
8240,8240,2020-02-14,Congo (Brazzaville),0
8241,8241,2020-02-15,Congo (Brazzaville),0
8242,8242,2020-02-16,Congo (Brazzaville),0
8243,8243,2020-02-17,Congo (Brazzaville),0
8244,8244,2020-02-18,Congo (Brazzaville),0
8245,8245,2020-02-19,Congo (Brazzaville),0
8246,8246,2020-02-20,Congo (Brazzaville),0
8247,8247,2020-02-21,Congo (Brazzaville),0
8248,8248,2020-02-22,Congo (Brazzaville),0
8249,8249,2020-02-23,Congo (Brazzaville),0
8250,8250,2020-02-24,Congo (Brazzaville),0
8251,8251,2020-02-25,Congo (Brazzaville),0
8252,8252,2020-02-26,Congo (Brazzaville),0
8253,8253,2020-02-27,Congo (Brazzaville),0
8254,8254,2020-02-28,Congo (Brazzaville),0
8255,8255,2020-02-29,Congo (Brazzaville),0
8256,8256,2020-03-01,Congo (Brazzaville),0
8257,8257,2020-03-02,Congo (Brazzaville),0
8258,8258,2020-03-03,Congo (Brazzaville),0
8259,8259,2020-03-04,Congo (Brazzaville),0
8260,8260,2020-03-05,Congo (Brazzaville),0
8261,8261,2020-03-06,Congo (Brazzaville),0
8262,8262,2020-03-07,Congo (Brazzaville),0
8263,8263,2020-03-08,Congo (Brazzaville),0
8264,8264,2020-03-09,Congo (Brazzaville),0
8265,8265,2020-03-10,Congo (Brazzaville),0
8266,8266,2020-03-11,Congo (Brazzaville),0
8267,8267,2020-03-12,Congo (Brazzaville),0
8268,8268,2020-03-13,Congo (Brazzaville),0
8269,8269,2020-03-14,Congo (Brazzaville),0
8270,8270,2020-03-15,Congo (Brazzaville),1
8271,8271,2020-03-16,Congo (Brazzaville),1
8272,8272,2020-03-17,Congo (Brazzaville),1
8273,8273,2020-03-18,Congo (Brazzaville),1
8274,8274,2020-03-19,Congo (Brazzaville),3
8275,8275,2020-03-20,Congo (Brazzaville),3
8276,8276,2020-03-21,Congo (Brazzaville),3
8277,8277,2020-03-22,Congo (Brazzaville),3
8278,8278,2020-03-23,Congo (Brazzaville),4
8279,8279,2020-03-24,Congo (Brazzaville),4
8280,8280,2020-03-25,Congo (Brazzaville),4
8281,8281,2020-03-26,Congo (Brazzaville),4
8282,8282,2020-03-27,Congo (Brazzaville),4
8283,8283,2020-03-28,Congo (Brazzaville),4
8284,8284,2020-03-29,Congo (Brazzaville),19
8285,8285,2020-03-30,Congo (Brazzaville),19
8286,8286,2020-03-31,Congo (Brazzaville),19
8287,8287,2020-04-01,Congo (Brazzaville),19
8288,8288,2020-04-02,Congo (Brazzaville),22
8289,8289,2020-04-03,Congo (Brazzaville),22
8290,8290,2020-04-04,Congo (Brazzaville),22
8291,8291,2020-04-05,Congo (Brazzaville),45
8292,8292,2020-04-06,Congo (Brazzaville),45
8293,8293,2020-04-07,Congo (Brazzaville),45
8294,8294,2020-04-08,Congo (Brazzaville),45
8295,8295,2020-04-09,Congo (Brazzaville),60
8296,8296,2020-04-10,Congo (Brazzaville),60
8297,8297,2020-04-11,Congo (Brazzaville),60
8298,8298,2020-04-12,Congo (Brazzaville),60
8299,8299,2020-04-13,Congo (Brazzaville),60
8300,8300,2020-04-14,Congo (Brazzaville),60
8301,8301,2020-04-15,Congo (Brazzaville),117
8302,8302,2020-04-16,Congo (Brazzaville),117
8303,8303,2020-04-17,Congo (Brazzaville),143
8304,8304,2020-04-18,Congo (Brazzaville),143
8305,8305,2020-04-19,Congo (Brazzaville),143
8306,8306,2020-04-20,Congo (Brazzaville),160
8307,8307,2020-04-21,Congo (Brazzaville),165
8308,8308,2020-04-22,Congo (Brazzaville),186
8309,8309,2020-04-23,Congo (Brazzaville),186
8310,8310,2020-04-24,Congo (Brazzaville),200
8311,8311,2020-04-25,Congo (Brazzaville),200
8312,8312,2020-04-26,Congo (Brazzaville),200
8313,8313,2020-04-27,Congo (Brazzaville),200
8314,8314,2020-04-28,Congo (Brazzaville),207
8315,8315,2020-04-29,Congo (Brazzaville),207
8316,8316,2020-01-22,Congo (Kinshasa),0
8317,8317,2020-01-23,Congo (Kinshasa),0
8318,8318,2020-01-24,Congo (Kinshasa),0
8319,8319,2020-01-25,Congo (Kinshasa),0
8320,8320,2020-01-26,Congo (Kinshasa),0
8321,8321,2020-01-27,Congo (Kinshasa),0
8322,8322,2020-01-28,Congo (Kinshasa),0
8323,8323,2020-01-29,Congo (Kinshasa),0
8324,8324,2020-01-30,Congo (Kinshasa),0
8325,8325,2020-01-31,Congo (Kinshasa),0
8326,8326,2020-02-01,Congo (Kinshasa),0
8327,8327,2020-02-02,Congo (Kinshasa),0
8328,8328,2020-02-03,Congo (Kinshasa),0
8329,8329,2020-02-04,Congo (Kinshasa),0
8330,8330,2020-02-05,Congo (Kinshasa),0
8331,8331,2020-02-06,Congo (Kinshasa),0
8332,8332,2020-02-07,Congo (Kinshasa),0
8333,8333,2020-02-08,Congo (Kinshasa),0
8334,8334,2020-02-09,Congo (Kinshasa),0
8335,8335,2020-02-10,Congo (Kinshasa),0
8336,8336,2020-02-11,Congo (Kinshasa),0
8337,8337,2020-02-12,Congo (Kinshasa),0
8338,8338,2020-02-13,Congo (Kinshasa),0
8339,8339,2020-02-14,Congo (Kinshasa),0
8340,8340,2020-02-15,Congo (Kinshasa),0
8341,8341,2020-02-16,Congo (Kinshasa),0
