,date1,country,cases
24194,2/29/20,Saint Kitts and Nevis,0
24195,3/1/20,Saint Kitts and Nevis,0
24196,3/2/20,Saint Kitts and Nevis,0
24197,3/3/20,Saint Kitts and Nevis,0
24198,3/4/20,Saint Kitts and Nevis,0
24199,3/5/20,Saint Kitts and Nevis,0
24200,3/6/20,Saint Kitts and Nevis,0
24201,3/7/20,Saint Kitts and Nevis,0
24202,3/8/20,Saint Kitts and Nevis,0
24203,3/9/20,Saint Kitts and Nevis,0
24204,3/10/20,Saint Kitts and Nevis,0
24205,3/11/20,Saint Kitts and Nevis,0
24206,3/12/20,Saint Kitts and Nevis,0
24207,3/13/20,Saint Kitts and Nevis,0
24208,3/14/20,Saint Kitts and Nevis,0
24209,3/15/20,Saint Kitts and Nevis,0
24210,3/16/20,Saint Kitts and Nevis,0
24211,3/17/20,Saint Kitts and Nevis,0
24212,3/18/20,Saint Kitts and Nevis,0
24213,3/19/20,Saint Kitts and Nevis,0
24214,3/20/20,Saint Kitts and Nevis,0
24215,3/21/20,Saint Kitts and Nevis,0
24216,3/22/20,Saint Kitts and Nevis,0
24217,3/23/20,Saint Kitts and Nevis,0
24218,3/24/20,Saint Kitts and Nevis,0
24219,3/25/20,Saint Kitts and Nevis,2
24220,3/26/20,Saint Kitts and Nevis,2
24221,3/27/20,Saint Kitts and Nevis,2
24222,3/28/20,Saint Kitts and Nevis,2
24223,3/29/20,Saint Kitts and Nevis,2
24224,3/30/20,Saint Kitts and Nevis,7
24225,3/31/20,Saint Kitts and Nevis,8
24226,4/1/20,Saint Kitts and Nevis,8
24227,4/2/20,Saint Kitts and Nevis,9
24228,4/3/20,Saint Kitts and Nevis,9
24229,4/4/20,Saint Kitts and Nevis,9
24230,4/5/20,Saint Kitts and Nevis,10
24231,4/6/20,Saint Kitts and Nevis,10
24232,4/7/20,Saint Kitts and Nevis,11
24233,4/8/20,Saint Kitts and Nevis,11
24234,4/9/20,Saint Kitts and Nevis,11
24235,4/10/20,Saint Kitts and Nevis,12
24236,4/11/20,Saint Kitts and Nevis,12
24237,4/12/20,Saint Kitts and Nevis,12
24238,4/13/20,Saint Kitts and Nevis,12
24239,4/14/20,Saint Kitts and Nevis,14
24240,4/15/20,Saint Kitts and Nevis,14
24241,4/16/20,Saint Kitts and Nevis,14
24242,4/17/20,Saint Kitts and Nevis,14
24243,4/18/20,Saint Kitts and Nevis,14
24244,4/19/20,Saint Kitts and Nevis,14
24245,4/20/20,Saint Kitts and Nevis,15
24246,4/21/20,Saint Kitts and Nevis,15
24247,4/22/20,Saint Kitts and Nevis,15
24248,4/23/20,Saint Kitts and Nevis,15
24249,4/24/20,Saint Kitts and Nevis,15
24250,4/25/20,Saint Kitts and Nevis,15
24251,4/26/20,Saint Kitts and Nevis,15
24252,4/27/20,Saint Kitts and Nevis,15
24253,4/28/20,Saint Kitts and Nevis,15
24254,4/29/20,Saint Kitts and Nevis,15
24255,1/22/20,Canada,0
24256,1/23/20,Canada,0
24257,1/24/20,Canada,0
24258,1/25/20,Canada,0
24259,1/26/20,Canada,0
24260,1/27/20,Canada,0
24261,1/28/20,Canada,0
24262,1/29/20,Canada,0
24263,1/30/20,Canada,0
24264,1/31/20,Canada,0
24265,2/1/20,Canada,0
24266,2/2/20,Canada,0
24267,2/3/20,Canada,0
24268,2/4/20,Canada,0
24269,2/5/20,Canada,0
24270,2/6/20,Canada,0
24271,2/7/20,Canada,0
24272,2/8/20,Canada,0
24273,2/9/20,Canada,0
24274,2/10/20,Canada,0
24275,2/11/20,Canada,0
24276,2/12/20,Canada,0
24277,2/13/20,Canada,0
24278,2/14/20,Canada,0
24279,2/15/20,Canada,0
24280,2/16/20,Canada,0
24281,2/17/20,Canada,0
24282,2/18/20,Canada,0
24283,2/19/20,Canada,0
24284,2/20/20,Canada,0
24285,2/21/20,Canada,0
24286,2/22/20,Canada,0
24287,2/23/20,Canada,0
24288,2/24/20,Canada,0
24289,2/25/20,Canada,0
24290,2/26/20,Canada,0
24291,2/27/20,Canada,0
24292,2/28/20,Canada,0
24293,2/29/20,Canada,0
24294,3/1/20,Canada,0
24295,3/2/20,Canada,0
24296,3/3/20,Canada,0
24297,3/4/20,Canada,0
24298,3/5/20,Canada,0
24299,3/6/20,Canada,0
24300,3/7/20,Canada,0
24301,3/8/20,Canada,0
24302,3/9/20,Canada,0
24303,3/10/20,Canada,0
24304,3/11/20,Canada,0
24305,3/12/20,Canada,0
24306,3/13/20,Canada,0
24307,3/14/20,Canada,0
24308,3/15/20,Canada,0
24309,3/16/20,Canada,0
24310,3/17/20,Canada,0
24311,3/18/20,Canada,0
24312,3/19/20,Canada,0
24313,3/20/20,Canada,0
24314,3/21/20,Canada,0
24315,3/22/20,Canada,0
24316,3/23/20,Canada,0
24317,3/24/20,Canada,0
24318,3/25/20,Canada,0
24319,3/26/20,Canada,1
24320,3/27/20,Canada,1
24321,3/28/20,Canada,1
24322,3/29/20,Canada,1
24323,3/30/20,Canada,1
24324,3/31/20,Canada,1
24325,4/1/20,Canada,2
24326,4/2/20,Canada,2
24327,4/3/20,Canada,2
24328,4/4/20,Canada,4
24329,4/5/20,Canada,4
24330,4/6/20,Canada,5
24331,4/7/20,Canada,5
24332,4/8/20,Canada,5
24333,4/9/20,Canada,5
24334,4/10/20,Canada,5
24335,4/11/20,Canada,5
24336,4/12/20,Canada,5
24337,4/13/20,Canada,5
24338,4/14/20,Canada,5
24339,4/15/20,Canada,5
24340,4/16/20,Canada,5
24341,4/17/20,Canada,5
24342,4/18/20,Canada,5
24343,4/19/20,Canada,5
24344,4/20/20,Canada,5
24345,4/21/20,Canada,5
24346,4/22/20,Canada,5
24347,4/23/20,Canada,5
24348,4/24/20,Canada,5
24349,4/25/20,Canada,5
24350,4/26/20,Canada,5
24351,4/27/20,Canada,5
24352,4/28/20,Canada,5
24353,4/29/20,Canada,5
24354,1/22/20,Canada,0
24355,1/23/20,Canada,0
24356,1/24/20,Canada,0
24357,1/25/20,Canada,0
24358,1/26/20,Canada,0
24359,1/27/20,Canada,0
24360,1/28/20,Canada,0
24361,1/29/20,Canada,0
24362,1/30/20,Canada,0
24363,1/31/20,Canada,0
24364,2/1/20,Canada,0
24365,2/2/20,Canada,0
24366,2/3/20,Canada,0
24367,2/4/20,Canada,0
24368,2/5/20,Canada,0
24369,2/6/20,Canada,0
24370,2/7/20,Canada,0
24371,2/8/20,Canada,0
24372,2/9/20,Canada,0
24373,2/10/20,Canada,0
24374,2/11/20,Canada,0
24375,2/12/20,Canada,0
24376,2/13/20,Canada,0
24377,2/14/20,Canada,0
24378,2/15/20,Canada,0
24379,2/16/20,Canada,0
24380,2/17/20,Canada,0
24381,2/18/20,Canada,0
24382,2/19/20,Canada,0
24383,2/20/20,Canada,0
24384,2/21/20,Canada,0
24385,2/22/20,Canada,0
24386,2/23/20,Canada,0
24387,2/24/20,Canada,0
24388,2/25/20,Canada,0
24389,2/26/20,Canada,0
24390,2/27/20,Canada,0
24391,2/28/20,Canada,0
24392,2/29/20,Canada,0
24393,3/1/20,Canada,0
24394,3/2/20,Canada,0
24395,3/3/20,Canada,0
24396,3/4/20,Canada,0
24397,3/5/20,Canada,0
24398,3/6/20,Canada,0
24399,3/7/20,Canada,0
24400,3/8/20,Canada,0
24401,3/9/20,Canada,0
24402,3/10/20,Canada,0
24403,3/11/20,Canada,0
24404,3/12/20,Canada,0
24405,3/13/20,Canada,0
24406,3/14/20,Canada,0
24407,3/15/20,Canada,0
24408,3/16/20,Canada,0
24409,3/17/20,Canada,0
24410,3/18/20,Canada,0
24411,3/19/20,Canada,0
24412,3/20/20,Canada,0
24413,3/21/20,Canada,0
24414,3/22/20,Canada,0
24415,3/23/20,Canada,0
24416,3/24/20,Canada,0
24417,3/25/20,Canada,0
24418,3/26/20,Canada,3
24419,3/27/20,Canada,3
24420,3/28/20,Canada,4
24421,3/29/20,Canada,4
24422,3/30/20,Canada,4
24423,3/31/20,Canada,5
24424,4/1/20,Canada,5
24425,4/2/20,Canada,6
24426,4/3/20,Canada,6
24427,4/4/20,Canada,6
24428,4/5/20,Canada,6
24429,4/6/20,Canada,6
24430,4/7/20,Canada,7
24431,4/8/20,Canada,7
24432,4/9/20,Canada,7
24433,4/10/20,Canada,8
24434,4/11/20,Canada,8
24435,4/12/20,Canada,8
24436,4/13/20,Canada,8
24437,4/14/20,Canada,8
24438,4/15/20,Canada,8
24439,4/16/20,Canada,8
24440,4/17/20,Canada,8
24441,4/18/20,Canada,9
24442,4/19/20,Canada,9
24443,4/20/20,Canada,11
24444,4/21/20,Canada,11
24445,4/22/20,Canada,11
24446,4/23/20,Canada,11
24447,4/24/20,Canada,11
24448,4/25/20,Canada,11
24449,4/26/20,Canada,11
24450,4/27/20,Canada,11
24451,4/28/20,Canada,11
24452,4/29/20,Canada,11
24453,1/22/20,Kosovo,0
24454,1/23/20,Kosovo,0
24455,1/24/20,Kosovo,0
24456,1/25/20,Kosovo,0
24457,1/26/20,Kosovo,0
24458,1/27/20,Kosovo,0
24459,1/28/20,Kosovo,0
24460,1/29/20,Kosovo,0
24461,1/30/20,Kosovo,0
24462,1/31/20,Kosovo,0
24463,2/1/20,Kosovo,0
24464,2/2/20,Kosovo,0
24465,2/3/20,Kosovo,0
24466,2/4/20,Kosovo,0
24467,2/5/20,Kosovo,0
24468,2/6/20,Kosovo,0
24469,2/7/20,Kosovo,0
24470,2/8/20,Kosovo,0
24471,2/9/20,Kosovo,0
24472,2/10/20,Kosovo,0
24473,2/11/20,Kosovo,0
24474,2/12/20,Kosovo,0
24475,2/13/20,Kosovo,0
24476,2/14/20,Kosovo,0
24477,2/15/20,Kosovo,0
24478,2/16/20,Kosovo,0
24479,2/17/20,Kosovo,0
24480,2/18/20,Kosovo,0
24481,2/19/20,Kosovo,0
24482,2/20/20,Kosovo,0
24483,2/21/20,Kosovo,0
24484,2/22/20,Kosovo,0
24485,2/23/20,Kosovo,0
24486,2/24/20,Kosovo,0
24487,2/25/20,Kosovo,0
24488,2/26/20,Kosovo,0
24489,2/27/20,Kosovo,0
24490,2/28/20,Kosovo,0
24491,2/29/20,Kosovo,0
24492,3/1/20,Kosovo,0
24493,3/2/20,Kosovo,0
24494,3/3/20,Kosovo,0
24495,3/4/20,Kosovo,0
24496,3/5/20,Kosovo,0
24497,3/6/20,Kosovo,0
24498,3/7/20,Kosovo,0
24499,3/8/20,Kosovo,0
24500,3/9/20,Kosovo,0
24501,3/10/20,Kosovo,0
24502,3/11/20,Kosovo,0
24503,3/12/20,Kosovo,0
24504,3/13/20,Kosovo,0
24505,3/14/20,Kosovo,0
24506,3/15/20,Kosovo,0
24507,3/16/20,Kosovo,0
24508,3/17/20,Kosovo,0
24509,3/18/20,Kosovo,0
24510,3/19/20,Kosovo,0
24511,3/20/20,Kosovo,0
24512,3/21/20,Kosovo,0
24513,3/22/20,Kosovo,0
24514,3/23/20,Kosovo,0
24515,3/24/20,Kosovo,0
24516,3/25/20,Kosovo,0
24517,3/26/20,Kosovo,71
24518,3/27/20,Kosovo,86
24519,3/28/20,Kosovo,91
24520,3/29/20,Kosovo,94
24521,3/30/20,Kosovo,94
24522,3/31/20,Kosovo,112
24523,4/1/20,Kosovo,125
24524,4/2/20,Kosovo,125
24525,4/3/20,Kosovo,126
24526,4/4/20,Kosovo,135
24527,4/5/20,Kosovo,145
24528,4/6/20,Kosovo,145
24529,4/7/20,Kosovo,170
24530,4/8/20,Kosovo,184
24531,4/9/20,Kosovo,184
24532,4/10/20,Kosovo,250
24533,4/11/20,Kosovo,283
24534,4/12/20,Kosovo,283
24535,4/13/20,Kosovo,283
24536,4/14/20,Kosovo,387
24537,4/15/20,Kosovo,387
24538,4/16/20,Kosovo,449
24539,4/17/20,Kosovo,480
24540,4/18/20,Kosovo,510
24541,4/19/20,Kosovo,510
24542,4/20/20,Kosovo,510
24543,4/21/20,Kosovo,510
24544,4/22/20,Kosovo,510
24545,4/23/20,Kosovo,510
24546,4/24/20,Kosovo,510
24547,4/25/20,Kosovo,510
24548,4/26/20,Kosovo,510
24549,4/27/20,Kosovo,510
24550,4/28/20,Kosovo,510
24551,4/29/20,Kosovo,510
24552,1/22/20,Burma,0
24553,1/23/20,Burma,0
24554,1/24/20,Burma,0
24555,1/25/20,Burma,0
24556,1/26/20,Burma,0
24557,1/27/20,Burma,0
24558,1/28/20,Burma,0
24559,1/29/20,Burma,0
24560,1/30/20,Burma,0
24561,1/31/20,Burma,0
24562,2/1/20,Burma,0
24563,2/2/20,Burma,0
24564,2/3/20,Burma,0
24565,2/4/20,Burma,0
24566,2/5/20,Burma,0
24567,2/6/20,Burma,0
24568,2/7/20,Burma,0
24569,2/8/20,Burma,0
24570,2/9/20,Burma,0
24571,2/10/20,Burma,0
24572,2/11/20,Burma,0
24573,2/12/20,Burma,0
24574,2/13/20,Burma,0
24575,2/14/20,Burma,0
24576,2/15/20,Burma,0
24577,2/16/20,Burma,0
24578,2/17/20,Burma,0
24579,2/18/20,Burma,0
24580,2/19/20,Burma,0
24581,2/20/20,Burma,0
24582,2/21/20,Burma,0
24583,2/22/20,Burma,0
24584,2/23/20,Burma,0
24585,2/24/20,Burma,0
24586,2/25/20,Burma,0
24587,2/26/20,Burma,0
24588,2/27/20,Burma,0
24589,2/28/20,Burma,0
24590,2/29/20,Burma,0
24591,3/1/20,Burma,0
24592,3/2/20,Burma,0
24593,3/3/20,Burma,0
24594,3/4/20,Burma,0
24595,3/5/20,Burma,0
24596,3/6/20,Burma,0
24597,3/7/20,Burma,0
24598,3/8/20,Burma,0
24599,3/9/20,Burma,0
24600,3/10/20,Burma,0
24601,3/11/20,Burma,0
24602,3/12/20,Burma,0
24603,3/13/20,Burma,0
24604,3/14/20,Burma,0
24605,3/15/20,Burma,0
24606,3/16/20,Burma,0
24607,3/17/20,Burma,0
24608,3/18/20,Burma,0
24609,3/19/20,Burma,0
24610,3/20/20,Burma,0
24611,3/21/20,Burma,0
24612,3/22/20,Burma,0
24613,3/23/20,Burma,0
24614,3/24/20,Burma,0
24615,3/25/20,Burma,0
24616,3/26/20,Burma,0
24617,3/27/20,Burma,8
24618,3/28/20,Burma,8
24619,3/29/20,Burma,10
24620,3/30/20,Burma,14
24621,3/31/20,Burma,15
24622,4/1/20,Burma,15
24623,4/2/20,Burma,20
24624,4/3/20,Burma,20
24625,4/4/20,Burma,21
24626,4/5/20,Burma,21
24627,4/6/20,Burma,22
24628,4/7/20,Burma,22
24629,4/8/20,Burma,22
24630,4/9/20,Burma,23
24631,4/10/20,Burma,27
24632,4/11/20,Burma,38
24633,4/12/20,Burma,41
24634,4/13/20,Burma,62
24635,4/14/20,Burma,63
24636,4/15/20,Burma,74
24637,4/16/20,Burma,85
24638,4/17/20,Burma,88
24639,4/18/20,Burma,98
24640,4/19/20,Burma,111
24641,4/20/20,Burma,119
24642,4/21/20,Burma,121
24643,4/22/20,Burma,123
24644,4/23/20,Burma,139
24645,4/24/20,Burma,144
24646,4/25/20,Burma,146
24647,4/26/20,Burma,146
24648,4/27/20,Burma,146
24649,4/28/20,Burma,150
24650,4/29/20,Burma,150
24651,1/22/20,United Kingdom,0
24652,1/23/20,United Kingdom,0
24653,1/24/20,United Kingdom,0
24654,1/25/20,United Kingdom,0
24655,1/26/20,United Kingdom,0
24656,1/27/20,United Kingdom,0
24657,1/28/20,United Kingdom,0
24658,1/29/20,United Kingdom,0
24659,1/30/20,United Kingdom,0
24660,1/31/20,United Kingdom,0
24661,2/1/20,United Kingdom,0
24662,2/2/20,United Kingdom,0
24663,2/3/20,United Kingdom,0
24664,2/4/20,United Kingdom,0
24665,2/5/20,United Kingdom,0
24666,2/6/20,United Kingdom,0
24667,2/7/20,United Kingdom,0
24668,2/8/20,United Kingdom,0
24669,2/9/20,United Kingdom,0
24670,2/10/20,United Kingdom,0
24671,2/11/20,United Kingdom,0
24672,2/12/20,United Kingdom,0
24673,2/13/20,United Kingdom,0
24674,2/14/20,United Kingdom,0
24675,2/15/20,United Kingdom,0
24676,2/16/20,United Kingdom,0
24677,2/17/20,United Kingdom,0
24678,2/18/20,United Kingdom,0
24679,2/19/20,United Kingdom,0
24680,2/20/20,United Kingdom,0
24681,2/21/20,United Kingdom,0
24682,2/22/20,United Kingdom,0
24683,2/23/20,United Kingdom,0
24684,2/24/20,United Kingdom,0
24685,2/25/20,United Kingdom,0
24686,2/26/20,United Kingdom,0
24687,2/27/20,United Kingdom,0
24688,2/28/20,United Kingdom,0
24689,2/29/20,United Kingdom,0
24690,3/1/20,United Kingdom,0
24691,3/2/20,United Kingdom,0
24692,3/3/20,United Kingdom,0
24693,3/4/20,United Kingdom,0
24694,3/5/20,United Kingdom,0
24695,3/6/20,United Kingdom,0
24696,3/7/20,United Kingdom,0
24697,3/8/20,United Kingdom,0
24698,3/9/20,United Kingdom,0
24699,3/10/20,United Kingdom,0
24700,3/11/20,United Kingdom,0
24701,3/12/20,United Kingdom,0
24702,3/13/20,United Kingdom,0
24703,3/14/20,United Kingdom,0
24704,3/15/20,United Kingdom,0
24705,3/16/20,United Kingdom,0
24706,3/17/20,United Kingdom,0
24707,3/18/20,United Kingdom,0
24708,3/19/20,United Kingdom,0
24709,3/20/20,United Kingdom,0
24710,3/21/20,United Kingdom,0
24711,3/22/20,United Kingdom,0
24712,3/23/20,United Kingdom,0
24713,3/24/20,United Kingdom,0
24714,3/25/20,United Kingdom,0
24715,3/26/20,United Kingdom,0
24716,3/27/20,United Kingdom,0
24717,3/28/20,United Kingdom,2
24718,3/29/20,United Kingdom,2
24719,3/30/20,United Kingdom,2
24720,3/31/20,United Kingdom,2
24721,4/1/20,United Kingdom,2
24722,4/2/20,United Kingdom,3
24723,4/3/20,United Kingdom,3
24724,4/4/20,United Kingdom,3
24725,4/5/20,United Kingdom,3
24726,4/6/20,United Kingdom,3
24727,4/7/20,United Kingdom,3
24728,4/8/20,United Kingdom,3
24729,4/9/20,United Kingdom,3
24730,4/10/20,United Kingdom,3
24731,4/11/20,United Kingdom,3
24732,4/12/20,United Kingdom,3
24733,4/13/20,United Kingdom,3
24734,4/14/20,United Kingdom,3
24735,4/15/20,United Kingdom,3
24736,4/16/20,United Kingdom,3
24737,4/17/20,United Kingdom,3
24738,4/18/20,United Kingdom,3
24739,4/19/20,United Kingdom,3
24740,4/20/20,United Kingdom,3
24741,4/21/20,United Kingdom,3
24742,4/22/20,United Kingdom,3
24743,4/23/20,United Kingdom,3
24744,4/24/20,United Kingdom,3
24745,4/25/20,United Kingdom,3
24746,4/26/20,United Kingdom,3
24747,4/27/20,United Kingdom,3
24748,4/28/20,United Kingdom,3
24749,4/29/20,United Kingdom,3
24750,1/22/20,United Kingdom,0
24751,1/23/20,United Kingdom,0
24752,1/24/20,United Kingdom,0
24753,1/25/20,United Kingdom,0
24754,1/26/20,United Kingdom,0
24755,1/27/20,United Kingdom,0
24756,1/28/20,United Kingdom,0
24757,1/29/20,United Kingdom,0
24758,1/30/20,United Kingdom,0
24759,1/31/20,United Kingdom,0
24760,2/1/20,United Kingdom,0
24761,2/2/20,United Kingdom,0
24762,2/3/20,United Kingdom,0
24763,2/4/20,United Kingdom,0
24764,2/5/20,United Kingdom,0
24765,2/6/20,United Kingdom,0
24766,2/7/20,United Kingdom,0
24767,2/8/20,United Kingdom,0
24768,2/9/20,United Kingdom,0
24769,2/10/20,United Kingdom,0
24770,2/11/20,United Kingdom,0
24771,2/12/20,United Kingdom,0
24772,2/13/20,United Kingdom,0
24773,2/14/20,United Kingdom,0
24774,2/15/20,United Kingdom,0
24775,2/16/20,United Kingdom,0
24776,2/17/20,United Kingdom,0
24777,2/18/20,United Kingdom,0
24778,2/19/20,United Kingdom,0
24779,2/20/20,United Kingdom,0
24780,2/21/20,United Kingdom,0
24781,2/22/20,United Kingdom,0
24782,2/23/20,United Kingdom,0
24783,2/24/20,United Kingdom,0
24784,2/25/20,United Kingdom,0
24785,2/26/20,United Kingdom,0
24786,2/27/20,United Kingdom,0
24787,2/28/20,United Kingdom,0
24788,2/29/20,United Kingdom,0
24789,3/1/20,United Kingdom,0
24790,3/2/20,United Kingdom,0
24791,3/3/20,United Kingdom,0
24792,3/4/20,United Kingdom,0
24793,3/5/20,United Kingdom,0
24794,3/6/20,United Kingdom,0
24795,3/7/20,United Kingdom,0
24796,3/8/20,United Kingdom,0
24797,3/9/20,United Kingdom,0
24798,3/10/20,United Kingdom,0
24799,3/11/20,United Kingdom,0
24800,3/12/20,United Kingdom,0
24801,3/13/20,United Kingdom,0
24802,3/14/20,United Kingdom,0
24803,3/15/20,United Kingdom,0
24804,3/16/20,United Kingdom,0
24805,3/17/20,United Kingdom,0
24806,3/18/20,United Kingdom,0
24807,3/19/20,United Kingdom,0
24808,3/20/20,United Kingdom,0
24809,3/21/20,United Kingdom,0
24810,3/22/20,United Kingdom,0
24811,3/23/20,United Kingdom,0
24812,3/24/20,United Kingdom,0
24813,3/25/20,United Kingdom,0
24814,3/26/20,United Kingdom,0
24815,3/27/20,United Kingdom,0
24816,3/28/20,United Kingdom,2
24817,3/29/20,United Kingdom,2
24818,3/30/20,United Kingdom,2
24819,3/31/20,United Kingdom,3
24820,4/1/20,United Kingdom,3
24821,4/2/20,United Kingdom,3
24822,4/3/20,United Kingdom,3
24823,4/4/20,United Kingdom,3
24824,4/5/20,United Kingdom,3
24825,4/6/20,United Kingdom,3
24826,4/7/20,United Kingdom,3
24827,4/8/20,United Kingdom,3
24828,4/9/20,United Kingdom,3
24829,4/10/20,United Kingdom,3
24830,4/11/20,United Kingdom,3
24831,4/12/20,United Kingdom,3
24832,4/13/20,United Kingdom,3
24833,4/14/20,United Kingdom,3
24834,4/15/20,United Kingdom,3
24835,4/16/20,United Kingdom,3
24836,4/17/20,United Kingdom,4
24837,4/18/20,United Kingdom,4
24838,4/19/20,United Kingdom,4
24839,4/20/20,United Kingdom,5
24840,4/21/20,United Kingdom,5
24841,4/22/20,United Kingdom,5
24842,4/23/20,United Kingdom,5
24843,4/24/20,United Kingdom,5
24844,4/25/20,United Kingdom,6
24845,4/26/20,United Kingdom,6
24846,4/27/20,United Kingdom,6
24847,4/28/20,United Kingdom,6
24848,4/29/20,United Kingdom,6
24849,1/22/20,United Kingdom,0
24850,1/23/20,United Kingdom,0
24851,1/24/20,United Kingdom,0
24852,1/25/20,United Kingdom,0
24853,1/26/20,United Kingdom,0
24854,1/27/20,United Kingdom,0
24855,1/28/20,United Kingdom,0
24856,1/29/20,United Kingdom,0
24857,1/30/20,United Kingdom,0
24858,1/31/20,United Kingdom,0
24859,2/1/20,United Kingdom,0
24860,2/2/20,United Kingdom,0
24861,2/3/20,United Kingdom,0
24862,2/4/20,United Kingdom,0
24863,2/5/20,United Kingdom,0
24864,2/6/20,United Kingdom,0
24865,2/7/20,United Kingdom,0
24866,2/8/20,United Kingdom,0
24867,2/9/20,United Kingdom,0
24868,2/10/20,United Kingdom,0
24869,2/11/20,United Kingdom,0
24870,2/12/20,United Kingdom,0
24871,2/13/20,United Kingdom,0
24872,2/14/20,United Kingdom,0
24873,2/15/20,United Kingdom,0
24874,2/16/20,United Kingdom,0
24875,2/17/20,United Kingdom,0
24876,2/18/20,United Kingdom,0
24877,2/19/20,United Kingdom,0
24878,2/20/20,United Kingdom,0
24879,2/21/20,United Kingdom,0
24880,2/22/20,United Kingdom,0
24881,2/23/20,United Kingdom,0
24882,2/24/20,United Kingdom,0
24883,2/25/20,United Kingdom,0
24884,2/26/20,United Kingdom,0
24885,2/27/20,United Kingdom,0
24886,2/28/20,United Kingdom,0
24887,2/29/20,United Kingdom,0
24888,3/1/20,United Kingdom,0
24889,3/2/20,United Kingdom,0
24890,3/3/20,United Kingdom,0
24891,3/4/20,United Kingdom,0
24892,3/5/20,United Kingdom,0
24893,3/6/20,United Kingdom,0
24894,3/7/20,United Kingdom,0
24895,3/8/20,United Kingdom,0
24896,3/9/20,United Kingdom,0
24897,3/10/20,United Kingdom,0
24898,3/11/20,United Kingdom,0
24899,3/12/20,United Kingdom,0
24900,3/13/20,United Kingdom,0
24901,3/14/20,United Kingdom,0
24902,3/15/20,United Kingdom,0
24903,3/16/20,United Kingdom,0
24904,3/17/20,United Kingdom,0
24905,3/18/20,United Kingdom,0
24906,3/19/20,United Kingdom,0
24907,3/20/20,United Kingdom,0
24908,3/21/20,United Kingdom,0
24909,3/22/20,United Kingdom,0
24910,3/23/20,United Kingdom,0
24911,3/24/20,United Kingdom,0
24912,3/25/20,United Kingdom,0
24913,3/26/20,United Kingdom,0
24914,3/27/20,United Kingdom,0
24915,3/28/20,United Kingdom,4
24916,3/29/20,United Kingdom,4
24917,3/30/20,United Kingdom,5
24918,3/31/20,United Kingdom,5
24919,4/1/20,United Kingdom,6
24920,4/2/20,United Kingdom,5
24921,4/3/20,United Kingdom,5
24922,4/4/20,United Kingdom,5
24923,4/5/20,United Kingdom,5
24924,4/6/20,United Kingdom,8
24925,4/7/20,United Kingdom,8
24926,4/8/20,United Kingdom,8
24927,4/9/20,United Kingdom,8
24928,4/10/20,United Kingdom,8
24929,4/11/20,United Kingdom,8
24930,4/12/20,United Kingdom,9
24931,4/13/20,United Kingdom,10
24932,4/14/20,United Kingdom,10
24933,4/15/20,United Kingdom,10
24934,4/16/20,United Kingdom,11
24935,4/17/20,United Kingdom,11
24936,4/18/20,United Kingdom,11
24937,4/19/20,United Kingdom,11
24938,4/20/20,United Kingdom,11
24939,4/21/20,United Kingdom,11
24940,4/22/20,United Kingdom,11
24941,4/23/20,United Kingdom,11
24942,4/24/20,United Kingdom,11
24943,4/25/20,United Kingdom,11
24944,4/26/20,United Kingdom,11
24945,4/27/20,United Kingdom,12
24946,4/28/20,United Kingdom,12
24947,4/29/20,United Kingdom,12
24948,1/22/20,MS Zaandam,0
24949,1/23/20,MS Zaandam,0
24950,1/24/20,MS Zaandam,0
24951,1/25/20,MS Zaandam,0
24952,1/26/20,MS Zaandam,0
24953,1/27/20,MS Zaandam,0
24954,1/28/20,MS Zaandam,0
24955,1/29/20,MS Zaandam,0
24956,1/30/20,MS Zaandam,0
24957,1/31/20,MS Zaandam,0
24958,2/1/20,MS Zaandam,0
24959,2/2/20,MS Zaandam,0
24960,2/3/20,MS Zaandam,0
24961,2/4/20,MS Zaandam,0
24962,2/5/20,MS Zaandam,0
24963,2/6/20,MS Zaandam,0
24964,2/7/20,MS Zaandam,0
24965,2/8/20,MS Zaandam,0
24966,2/9/20,MS Zaandam,0
24967,2/10/20,MS Zaandam,0
24968,2/11/20,MS Zaandam,0
24969,2/12/20,MS Zaandam,0
24970,2/13/20,MS Zaandam,0
24971,2/14/20,MS Zaandam,0
24972,2/15/20,MS Zaandam,0
24973,2/16/20,MS Zaandam,0
24974,2/17/20,MS Zaandam,0
24975,2/18/20,MS Zaandam,0
24976,2/19/20,MS Zaandam,0
24977,2/20/20,MS Zaandam,0
24978,2/21/20,MS Zaandam,0
24979,2/22/20,MS Zaandam,0
24980,2/23/20,MS Zaandam,0
24981,2/24/20,MS Zaandam,0
24982,2/25/20,MS Zaandam,0
24983,2/26/20,MS Zaandam,0
24984,2/27/20,MS Zaandam,0
24985,2/28/20,MS Zaandam,0
24986,2/29/20,MS Zaandam,0
24987,3/1/20,MS Zaandam,0
24988,3/2/20,MS Zaandam,0
24989,3/3/20,MS Zaandam,0
24990,3/4/20,MS Zaandam,0
24991,3/5/20,MS Zaandam,0
24992,3/6/20,MS Zaandam,0
24993,3/7/20,MS Zaandam,0
24994,3/8/20,MS Zaandam,0
24995,3/9/20,MS Zaandam,0
24996,3/10/20,MS Zaandam,0
24997,3/11/20,MS Zaandam,0
24998,3/12/20,MS Zaandam,0
24999,3/13/20,MS Zaandam,0
25000,3/14/20,MS Zaandam,0
25001,3/15/20,MS Zaandam,0
